id,variable,shap_value,feature_value
6,wc2.1_10m_bio_3,-0.0890631766280366,18.1651096343994
6,population_density,-0.0478364882155574,0.0360005088150501
6,travel_time_to_cities_12,-0.0344009241112119,2217.15600585938
6,GNI,-0.087042720224833,342.850067138672
6,FFI2020,-0.0274276345366874,0.414142191410065
6,timberImport,-0.0226528978093225,160933.265625
6,ForestAge_TC010,-0.00586185697086765,100.01244354248
6,LC_Type1,0.00910784355541324,9
7,x,0,-125.85
7,y,0,59.45
7,wc2.1_10m_bio_1,-0.120049880247114,-1.36323916912079
7,wc2.1_10m_bio_12,-0.0446241024825661,468.920013427734
7,wc2.1_10m_bio_3,-0.0520813898553611,26.0915756225586
7,population_density,-0.058492363241644,0.0018652364378795
7,travel_time_to_cities_12,-0.0617121569193435,490.032775878906
7,GNI,-0.0860623885535066,30.9980525970459
7,FFI2020,-0.0474404813021216,0.183942496776581
7,timberImport,-0.000536721730750737,4061534.5
7,ForestAge_TC010,-0.000739465828977809,100.424362182617
7,LC_Type1,-0.016631814986729,5
8,x,0,152.05
8,y,0,63.85
8,wc2.1_10m_bio_1,-0.104483907494347,-11.1955108642578
8,wc2.1_10m_bio_12,-0.0843455578445101,293.342864990234
8,wc2.1_10m_bio_3,-0.0907050850133036,17.5672073364258
8,population_density,-0.0528933386900594,0.0360005088150501
8,travel_time_to_cities_12,-0.0607419809706078,1615.30102539063
8,GNI,-0.0545089595081495,354.051910400391
8,FFI2020,-0.0156438167375951,0.530629932880402
8,timberImport,-0.02588264059799,160933.265625
8,ForestAge_TC010,0.00621043621476386,93.7074279785156
8,LC_Type1,0.00994782375256975,9
9,x,0,-72.25
9,y,0,-6.65000000000001
9,wc2.1_10m_bio_1,0.0338436612392165,25.3041954040527
9,wc2.1_10m_bio_12,-0.011574684210651,2526.19995117188
9,wc2.1_10m_bio_3,-0.00727958177272905,80.3176040649414
9,population_density,-0.0634917096880249,0.0177008919417858
9,travel_time_to_cities_12,-0.0953198054049669,1948.05200195313
9,GNI,-0.071651142451188,190.325302124023
9,FFI2020,-0.0895100679790414,0.00295956595800817
9,timberImport,-0.0396765057285903,28984.765625
9,ForestAge_TC010,-0.0642397047585257,300
9,LC_Type1,-0.0246102018742349,2
10,x,0,36.55
10,y,0,57.25
10,wc2.1_10m_bio_1,-0.053890761175929,3.8875937461853
10,wc2.1_10m_bio_12,-0.0597529648847264,605
10,wc2.1_10m_bio_3,-0.104705801144334,23.2719268798828
10,population_density,-0.0317748619166962,4.90946912765503
10,travel_time_to_cities_12,-0.0305697002741891,110.924873352051
10,GNI,-0.0570937060849861,46813.72265625
10,FFI2020,-0.0773968137146481,0.490015268325806
10,timberImport,-0.0558889806470755,160933.265625
10,ForestAge_TC010,0.0222101452265142,46.4050331115723
10,LC_Type1,-0.0167517640758192,5
11,x,0,-56.55
11,y,0,4.05
11,wc2.1_10m_bio_1,-0.0082307061020817,26.248197555542
11,wc2.1_10m_bio_12,0.0160136679518318,2188.52001953125
11,wc2.1_10m_bio_3,-0.0132720178946332,77.5682144165039
11,population_density,-0.0519674071892615,0.0347353853285313
11,travel_time_to_cities_12,-0.121816136469448,1674.1142578125
11,GNI,-0.0615198502032644,421.744659423828
11,FFI2020,-0.0760291761536405,0.0038787079975009
11,timberImport,-0.0535140678859941,5715
11,ForestAge_TC010,-0.0784416473457326,300
11,LC_Type1,-0.0315337883935076,2
12,x,0,-71.15
12,y,0,-9.65000000000001
12,wc2.1_10m_bio_1,-0.000364114352934864,24.8341846466064
12,wc2.1_10m_bio_12,0.019988019506228,1858.52001953125
12,wc2.1_10m_bio_3,0.00109553309608578,77.4842758178711
12,population_density,-0.0573177787362711,0.0885827019810677
12,travel_time_to_cities_12,-0.105233640314434,2051.18969726563
12,GNI,-0.086040653532867,797.574523925781
12,FFI2020,-0.0912945190259077,0.0141340224072337
12,timberImport,-0.0541161576188101,28984.765625
12,ForestAge_TC010,-0.105158207907302,300
12,LC_Type1,-0.0238794044626563,2
13,x,0,-134.05
13,y,0,64.15
13,wc2.1_10m_bio_1,-0.0951282759328009,-5.65932559967041
13,wc2.1_10m_bio_12,-0.0692298462260733,349.440002441406
13,wc2.1_10m_bio_3,-0.0583814268495884,23.4008884429932
13,population_density,-0.0636553240055157,0.00117782433517277
13,travel_time_to_cities_12,-0.0799607801687891,1176.72412109375
13,GNI,-0.0726992012706204,32.1816558837891
13,FFI2020,-0.00357789101183416,0.565320014953613
13,timberImport,-0.00259970033283833,4061534.5
13,ForestAge_TC010,-0.0200234836078577,124.627090454102
13,LC_Type1,0.00417894174962693,9
14,x,0,-72.25
14,y,0,-6.55000000000001
14,wc2.1_10m_bio_1,-0.00094577704654476,25.36838722229
14,wc2.1_10m_bio_12,-0.0136299996028674,2543.39990234375
14,wc2.1_10m_bio_3,0.0073283506815683,80.4846496582031
14,population_density,-0.0600174162131793,0.015929451212287
14,travel_time_to_cities_12,-0.0938005829829682,1783.06481933594
14,GNI,-0.0918811034356414,170.867874145508
14,FFI2020,-0.0799249657992267,0.00419491482898593
14,timberImport,-0.0471272190155639,28984.765625
14,ForestAge_TC010,-0.0672794997001722,300
14,LC_Type1,-0.0206832999768763,2
15,x,0,-70.35
15,y,0,-10.05
15,wc2.1_10m_bio_1,0.00944378152621517,24.7606639862061
